row,subject_id,assigned_condition,rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,correct,phase,responses,value
1,ebgw9db21yybuon,0,274150,32,text,0,274153,0.0-0.0,NULL,NULL,NULL,NULL,NULL,NULL
2,ebgw9db21yybuon,0,10963,NULL,button-response,1,285119,0.0-1.0,"<p>This experiment is being conducted at Vass",0,NULL,NULL,NULL,NULL
3,ebgw9db21yybuon,0,5956,32,text,2,291075,0.0-2.0,NULL,NULL,NULL,NULL,NULL,NULL
4,ebgw9db21yybuon,0,4580,75,single-audio,3,295757,0.0-3.0,sound/checkvolume.mp3,NULL,NULL,NULL,NULL,NULL
5,ebgw9db21yybuon,0,6864,32,text,4,302621,0.0-4.0,NULL,NULL,NULL,NULL,NULL,NULL
6,ebgw9db21yybuon,0,-1000,-1,single-audio,5,517643,0.0-5.0-0.0,sound/Language1/Language1.mp3,NULL,NULL,NULL,NULL,NULL
7,ebgw9db21yybuon,0,-1000,-1,single-audio,6,538396,0.0-5.0-1.0,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
8,ebgw9db21yybuon,0,-1000,-1,single-audio,7,752411,0.0-5.0-0.1,sound/Language1/Language1.mp3,NULL,NULL,NULL,NULL,NULL
9,ebgw9db21yybuon,0,-1000,-1,single-audio,8,773396,0.0-5.0-1.1,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
10,ebgw9db21yybuon,0,-1000,-1,single-audio,9,987409,0.0-5.0-0.2,sound/Language1/Language1.mp3,NULL,NULL,NULL,NULL,NULL
11,ebgw9db21yybuon,0,-1000,-1,single-audio,10,1008396,0.0-5.0-1.2,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
12,ebgw9db21yybuon,0,50345,32,text,11,1058742,0.0-6.0,NULL,NULL,NULL,NULL,NULL,NULL
13,ebgw9db21yybuon,0,-1000,-1,single-audio,12,1061754,0.0-7.0-0.0,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
14,ebgw9db21yybuon,0,-1000,-1,single-audio,13,1063754,0.0-7.0-1.0,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
15,ebgw9db21yybuon,0,807,NULL,button-response,14,1064562,0.0-7.0-2.0,Array,0,1,test,NULL,NULL
16,ebgw9db21yybuon,0,-1000,-1,single-audio,15,1066563,0.0-7.0-0.1,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
17,ebgw9db21yybuon,0,-1000,-1,single-audio,16,1068566,0.0-7.0-1.1,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
18,ebgw9db21yybuon,0,508,NULL,button-response,17,1069075,0.0-7.0-2.1,Array,0,1,test,NULL,NULL
19,ebgw9db21yybuon,0,-1000,-1,single-audio,18,1071084,0.0-7.0-0.2,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
20,ebgw9db21yybuon,0,-1000,-1,single-audio,19,1073090,0.0-7.0-1.2,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
21,ebgw9db21yybuon,0,424,NULL,button-response,20,1073515,0.0-7.0-2.2,Array,1,1,test,NULL,NULL
22,ebgw9db21yybuon,0,-1000,-1,single-audio,21,1075518,0.0-7.0-0.3,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
23,ebgw9db21yybuon,0,-1000,-1,single-audio,22,1077531,0.0-7.0-1.3,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
24,ebgw9db21yybuon,0,624,NULL,button-response,23,1078156,0.0-7.0-2.3,Array,1,1,test,NULL,NULL
25,ebgw9db21yybuon,0,-1000,-1,single-audio,24,1080170,0.0-7.0-0.4,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
26,ebgw9db21yybuon,0,-1000,-1,single-audio,25,1082178,0.0-7.0-1.4,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
27,ebgw9db21yybuon,0,356,NULL,button-response,26,1082534,0.0-7.0-2.4,Array,0,1,test,NULL,NULL
28,ebgw9db21yybuon,0,-1000,-1,single-audio,27,1084544,0.0-7.0-0.5,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
29,ebgw9db21yybuon,0,-1000,-1,single-audio,28,1086551,0.0-7.0-1.5,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
30,ebgw9db21yybuon,0,478,NULL,button-response,29,1087030,0.0-7.0-2.5,Array,0,1,test,NULL,NULL
31,ebgw9db21yybuon,0,-1000,-1,single-audio,30,1089044,0.0-7.0-0.6,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
32,ebgw9db21yybuon,0,-1000,-1,single-audio,31,1091050,0.0-7.0-1.6,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
33,ebgw9db21yybuon,0,400,NULL,button-response,32,1091450,0.0-7.0-2.6,Array,1,1,test,NULL,NULL
34,ebgw9db21yybuon,0,-1000,-1,single-audio,33,1093450,0.0-7.0-0.7,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
35,ebgw9db21yybuon,0,-1000,-1,single-audio,34,1095450,0.0-7.0-1.7,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
36,ebgw9db21yybuon,0,589,NULL,button-response,35,1096039,0.0-7.0-2.7,Array,0,0,test,NULL,NULL
37,ebgw9db21yybuon,0,-1000,-1,single-audio,36,1098046,0.0-7.0-0.8,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
38,ebgw9db21yybuon,0,-1000,-1,single-audio,37,1100046,0.0-7.0-1.8,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
39,ebgw9db21yybuon,0,1429,NULL,button-response,38,1101476,0.0-7.0-2.8,Array,0,0,test,NULL,NULL
40,ebgw9db21yybuon,0,-1000,-1,single-audio,39,1103479,0.0-7.0-0.9,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
41,ebgw9db21yybuon,0,-1000,-1,single-audio,40,1105479,0.0-7.0-1.9,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
42,ebgw9db21yybuon,0,1198,NULL,button-response,41,1106677,0.0-7.0-2.9,Array,1,1,test,NULL,NULL
43,ebgw9db21yybuon,0,-1000,-1,single-audio,42,1108682,0.0-7.0-0.10,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
44,ebgw9db21yybuon,0,-1000,-1,single-audio,43,1110696,0.0-7.0-1.10,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
45,ebgw9db21yybuon,0,351,NULL,button-response,44,1111047,0.0-7.0-2.10,Array,0,1,test,NULL,NULL
46,ebgw9db21yybuon,0,-1000,-1,single-audio,45,1113057,0.0-7.0-0.11,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
47,ebgw9db21yybuon,0,-1000,-1,single-audio,46,1115069,0.0-7.0-1.11,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
48,ebgw9db21yybuon,0,317,NULL,button-response,47,1115388,0.0-7.0-2.11,Array,0,0,test,NULL,NULL
49,ebgw9db21yybuon,0,-1000,-1,single-audio,48,1117398,0.0-7.0-0.12,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
50,ebgw9db21yybuon,0,-1000,-1,single-audio,49,1119412,0.0-7.0-1.12,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
51,ebgw9db21yybuon,0,423,NULL,button-response,50,1119837,0.0-7.0-2.12,Array,0,1,test,NULL,NULL
52,ebgw9db21yybuon,0,-1000,-1,single-audio,51,1121848,0.0-7.0-0.13,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
53,ebgw9db21yybuon,0,-1000,-1,single-audio,52,1123853,0.0-7.0-1.13,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
54,ebgw9db21yybuon,0,378,NULL,button-response,53,1124232,0.0-7.0-2.13,Array,1,1,test,NULL,NULL
55,ebgw9db21yybuon,0,-1000,-1,single-audio,54,1126232,0.0-7.0-0.14,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
56,ebgw9db21yybuon,0,-1000,-1,single-audio,55,1128244,0.0-7.0-1.14,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
57,ebgw9db21yybuon,0,388,NULL,button-response,56,1128632,0.0-7.0-2.14,Array,1,0,test,NULL,NULL
58,ebgw9db21yybuon,0,-1000,-1,single-audio,57,1130632,0.0-7.0-0.15,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
59,ebgw9db21yybuon,0,-1000,-1,single-audio,58,1132643,0.0-7.0-1.15,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
60,ebgw9db21yybuon,0,312,NULL,button-response,59,1132956,0.0-7.0-2.15,Array,1,1,test,NULL,NULL
61,ebgw9db21yybuon,0,-1000,-1,single-audio,60,1134956,0.0-7.0-0.16,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
62,ebgw9db21yybuon,0,-1000,-1,single-audio,61,1136956,0.0-7.0-1.16,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
63,ebgw9db21yybuon,0,442,NULL,button-response,62,1137399,0.0-7.0-2.16,Array,0,1,test,NULL,NULL
64,ebgw9db21yybuon,0,-1000,-1,single-audio,63,1139399,0.0-7.0-0.17,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
65,ebgw9db21yybuon,0,-1000,-1,single-audio,64,1141403,0.0-7.0-1.17,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
66,ebgw9db21yybuon,0,452,NULL,button-response,65,1141856,0.0-7.0-2.17,Array,1,1,test,NULL,NULL
67,ebgw9db21yybuon,0,-1000,-1,single-audio,66,1143857,0.0-7.0-0.18,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
68,ebgw9db21yybuon,0,-1000,-1,single-audio,67,1145863,0.0-7.0-1.18,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
69,ebgw9db21yybuon,0,383,NULL,button-response,68,1146247,0.0-7.0-2.18,Array,0,1,test,NULL,NULL
70,ebgw9db21yybuon,0,-1000,-1,single-audio,69,1148247,0.0-7.0-0.19,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
71,ebgw9db21yybuon,0,-1000,-1,single-audio,70,1150249,0.0-7.0-1.19,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
72,ebgw9db21yybuon,0,399,NULL,button-response,71,1150649,0.0-7.0-2.19,Array,1,1,test,NULL,NULL
73,ebgw9db21yybuon,0,-1000,-1,single-audio,72,1152649,0.0-7.0-0.20,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
74,ebgw9db21yybuon,0,-1000,-1,single-audio,73,1154657,0.0-7.0-1.20,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
75,ebgw9db21yybuon,0,328,NULL,button-response,74,1154986,0.0-7.0-2.20,Array,0,1,test,NULL,NULL
76,ebgw9db21yybuon,0,-1000,-1,single-audio,75,1156986,0.0-7.0-0.21,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
77,ebgw9db21yybuon,0,-1000,-1,single-audio,76,1158986,0.0-7.0-1.21,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
78,ebgw9db21yybuon,0,365,NULL,button-response,77,1159351,0.0-7.0-2.21,Array,0,0,test,NULL,NULL
79,ebgw9db21yybuon,0,-1000,-1,single-audio,78,1161360,0.0-7.0-0.22,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
80,ebgw9db21yybuon,0,-1000,-1,single-audio,79,1163360,0.0-7.0-1.22,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
81,ebgw9db21yybuon,0,344,NULL,button-response,80,1163706,0.0-7.0-2.22,Array,0,0,test,NULL,NULL
82,ebgw9db21yybuon,0,-1000,-1,single-audio,81,1165720,0.0-7.0-0.23,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
83,ebgw9db21yybuon,0,-1000,-1,single-audio,82,1167720,0.0-7.0-1.23,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
84,ebgw9db21yybuon,0,318,NULL,button-response,83,1168039,0.0-7.0-2.23,Array,0,1,test,NULL,NULL
85,ebgw9db21yybuon,0,-1000,-1,single-audio,84,1170051,0.0-7.0-0.24,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
86,ebgw9db21yybuon,0,-1000,-1,single-audio,85,1172059,0.0-7.0-1.24,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
87,ebgw9db21yybuon,0,476,NULL,button-response,86,1172535,0.0-7.0-2.24,Array,1,0,test,NULL,NULL
88,ebgw9db21yybuon,0,-1000,-1,single-audio,87,1174535,0.0-7.0-0.25,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
89,ebgw9db21yybuon,0,-1000,-1,single-audio,88,1176535,0.0-7.0-1.25,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
90,ebgw9db21yybuon,0,483,NULL,button-response,89,1177020,0.0-7.0-2.25,Array,0,1,test,NULL,NULL
91,ebgw9db21yybuon,0,-1000,-1,single-audio,90,1179020,0.0-7.0-0.26,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
92,ebgw9db21yybuon,0,-1000,-1,single-audio,91,1181034,0.0-7.0-1.26,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
93,ebgw9db21yybuon,0,361,NULL,button-response,92,1181396,0.0-7.0-2.26,Array,1,0,test,NULL,NULL
94,ebgw9db21yybuon,0,-1000,-1,single-audio,93,1183396,0.0-7.0-0.27,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
95,ebgw9db21yybuon,0,-1000,-1,single-audio,94,1185396,0.0-7.0-1.27,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
96,ebgw9db21yybuon,0,362,NULL,button-response,95,1185759,0.0-7.0-2.27,Array,0,0,test,NULL,NULL
97,ebgw9db21yybuon,0,-1000,-1,single-audio,96,1187760,0.0-7.0-0.28,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
98,ebgw9db21yybuon,0,-1000,-1,single-audio,97,1189774,0.0-7.0-1.28,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
99,ebgw9db21yybuon,0,406,NULL,button-response,98,1190181,0.0-7.0-2.28,Array,0,0,test,NULL,NULL
100,ebgw9db21yybuon,0,-1000,-1,single-audio,99,1192191,0.0-7.0-0.29,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
101,ebgw9db21yybuon,0,-1000,-1,single-audio,100,1194198,0.0-7.0-1.29,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
102,ebgw9db21yybuon,0,389,NULL,button-response,101,1194588,0.0-7.0-2.29,Array,1,0,test,NULL,NULL
103,ebgw9db21yybuon,0,-1000,-1,single-audio,102,1196589,0.0-7.0-0.30,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
104,ebgw9db21yybuon,0,-1000,-1,single-audio,103,1198592,0.0-7.0-1.30,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
105,ebgw9db21yybuon,0,336,NULL,button-response,104,1198929,0.0-7.0-2.30,Array,0,1,test,NULL,NULL
106,ebgw9db21yybuon,0,-1000,-1,single-audio,105,1200943,0.0-7.0-0.31,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
107,ebgw9db21yybuon,0,-1000,-1,single-audio,106,1202947,0.0-7.0-1.31,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
108,ebgw9db21yybuon,0,372,NULL,button-response,107,1203320,0.0-7.0-2.31,Array,1,1,test,NULL,NULL
109,ebgw9db21yybuon,0,-1000,-1,single-audio,108,1205333,0.0-7.0-0.32,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
110,ebgw9db21yybuon,0,-1000,-1,single-audio,109,1207337,0.0-7.0-1.32,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
111,ebgw9db21yybuon,0,848,NULL,button-response,110,1208186,0.0-7.0-2.32,Array,1,0,test,NULL,NULL
112,ebgw9db21yybuon,0,-1000,-1,single-audio,111,1210186,0.0-7.0-0.33,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
113,ebgw9db21yybuon,0,-1000,-1,single-audio,112,1212192,0.0-7.0-1.33,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
114,ebgw9db21yybuon,0,363,NULL,button-response,113,1212555,0.0-7.0-2.33,Array,1,0,test,NULL,NULL
115,ebgw9db21yybuon,0,-1000,-1,single-audio,114,1214556,0.0-7.0-0.34,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
116,ebgw9db21yybuon,0,-1000,-1,single-audio,115,1216562,0.0-7.0-1.34,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
117,ebgw9db21yybuon,0,323,NULL,button-response,116,1216885,0.0-7.0-2.34,Array,1,0,test,NULL,NULL
118,ebgw9db21yybuon,0,-1000,-1,single-audio,117,1218885,0.0-7.0-0.35,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
119,ebgw9db21yybuon,0,-1000,-1,single-audio,118,1220885,0.0-7.0-1.35,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
120,ebgw9db21yybuon,0,336,NULL,button-response,119,1221221,0.0-7.0-2.35,Array,1,0,test,NULL,NULL
121,ebgw9db21yybuon,0,2591,32,text,120,1223812,0.0-8.0,NULL,NULL,NULL,NULL,NULL,NULL
122,ebgw9db21yybuon,0,19393,NULL,survey-text,121,1243207,0.0-9.0,NULL,NULL,NULL,demographics,"{""Q0"":""1992"",""Q1"":""m"",""Q2"":""2"",""Q3"":""none"",""Q4"":""high school band (percussion)""}",NULL
123,njslj5dt2c6wtt9,1,16044,76,text,0,16047,0.0-0.0,NULL,NULL,NULL,NULL,NULL,NULL
124,njslj5dt2c6wtt9,1,2080,NULL,button-response,1,18129,0.0-1.0,"<p>This experiment is being conducted at Vass",0,NULL,NULL,NULL,NULL
125,njslj5dt2c6wtt9,1,11335,32,text,2,29467,0.0-2.0,NULL,NULL,NULL,NULL,NULL,NULL
126,njslj5dt2c6wtt9,1,5639,75,single-audio,3,35205,0.0-3.0,sound/checkvolume.mp3,NULL,NULL,NULL,NULL,NULL
127,njslj5dt2c6wtt9,1,14735,32,text,4,49941,0.0-4.0,NULL,NULL,NULL,NULL,NULL,NULL
128,njslj5dt2c6wtt9,1,-1000,-1,single-audio,5,264957,0.0-5.0-0.0,sound/Language2/Language2.mp3,NULL,NULL,NULL,NULL,NULL
129,njslj5dt2c6wtt9,1,-1000,-1,single-audio,6,284959,0.0-5.0-1.0,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
130,njslj5dt2c6wtt9,1,-1000,-1,single-audio,7,498973,0.0-5.0-0.1,sound/Language2/Language2.mp3,NULL,NULL,NULL,NULL,NULL
131,njslj5dt2c6wtt9,1,-1000,-1,single-audio,8,518974,0.0-5.0-1.1,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
132,njslj5dt2c6wtt9,1,-1000,-1,single-audio,9,732989,0.0-5.0-0.2,sound/Language2/Language2.mp3,NULL,NULL,NULL,NULL,NULL
133,njslj5dt2c6wtt9,1,-1000,-1,single-audio,10,752991,0.0-5.0-1.2,sound/silence.mp3,NULL,NULL,NULL,NULL,NULL
134,njslj5dt2c6wtt9,1,59671,32,text,11,812663,0.0-6.0,NULL,NULL,NULL,NULL,NULL,NULL
135,njslj5dt2c6wtt9,1,-1000,-1,single-audio,12,815666,0.0-7.0-0.0,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
136,njslj5dt2c6wtt9,1,-1000,-1,single-audio,13,817668,0.0-7.0-1.0,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
137,njslj5dt2c6wtt9,1,1710,NULL,button-response,14,819379,0.0-7.0-2.0,Array,0,1,test,NULL,NULL
138,njslj5dt2c6wtt9,1,-1000,-1,single-audio,15,821381,0.0-7.0-0.1,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
139,njslj5dt2c6wtt9,1,-1000,-1,single-audio,16,823382,0.0-7.0-1.1,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
140,njslj5dt2c6wtt9,1,504,NULL,button-response,17,823887,0.0-7.0-2.1,Array,1,1,test,NULL,NULL
141,njslj5dt2c6wtt9,1,-1000,-1,single-audio,18,825888,0.0-7.0-0.2,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
142,njslj5dt2c6wtt9,1,-1000,-1,single-audio,19,827889,0.0-7.0-1.2,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
143,njslj5dt2c6wtt9,1,499,NULL,button-response,20,828390,0.0-7.0-2.2,Array,1,0,test,NULL,NULL
144,njslj5dt2c6wtt9,1,-1000,-1,single-audio,21,830390,0.0-7.0-0.3,sound/Language2/GCDsharp.mp3,NULL,NULL,NULL,NULL,NULL
145,njslj5dt2c6wtt9,1,-1000,-1,single-audio,22,832392,0.0-7.0-1.3,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
146,njslj5dt2c6wtt9,1,376,NULL,button-response,23,832770,0.0-7.0-2.3,Array,0,1,test,NULL,NULL
147,njslj5dt2c6wtt9,1,-1000,-1,single-audio,24,834771,0.0-7.0-0.4,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
148,njslj5dt2c6wtt9,1,-1000,-1,single-audio,25,836772,0.0-7.0-1.4,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
149,njslj5dt2c6wtt9,1,386,NULL,button-response,26,837160,0.0-7.0-2.4,Array,1,1,test,NULL,NULL
150,njslj5dt2c6wtt9,1,-1000,-1,single-audio,27,839186,0.0-7.0-0.5,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
151,njslj5dt2c6wtt9,1,-1000,-1,single-audio,28,841188,0.0-7.0-1.5,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
152,njslj5dt2c6wtt9,1,417,NULL,button-response,29,841606,0.0-7.0-2.5,Array,1,1,test,NULL,NULL
153,njslj5dt2c6wtt9,1,-1000,-1,single-audio,30,843700,0.0-7.0-0.6,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
154,njslj5dt2c6wtt9,1,-1000,-1,single-audio,31,845702,0.0-7.0-1.6,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
155,njslj5dt2c6wtt9,1,408,NULL,button-response,32,846111,0.0-7.0-2.6,Array,0,1,test,NULL,NULL
156,njslj5dt2c6wtt9,1,-1000,-1,single-audio,33,848112,0.0-7.0-0.7,sound/Language2/CsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
157,njslj5dt2c6wtt9,1,-1000,-1,single-audio,34,850114,0.0-7.0-1.7,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
158,njslj5dt2c6wtt9,1,406,NULL,button-response,35,850522,0.0-7.0-2.7,Array,0,1,test,NULL,NULL
159,njslj5dt2c6wtt9,1,-1000,-1,single-audio,36,852523,0.0-7.0-0.8,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
160,njslj5dt2c6wtt9,1,-1000,-1,single-audio,37,854524,0.0-7.0-1.8,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
161,njslj5dt2c6wtt9,1,429,NULL,button-response,38,854954,0.0-7.0-2.8,Array,0,1,test,NULL,NULL
162,njslj5dt2c6wtt9,1,-1000,-1,single-audio,39,856955,0.0-7.0-0.9,sound/Language2/ACsharpE.mp3,NULL,NULL,NULL,NULL,NULL
163,njslj5dt2c6wtt9,1,-1000,-1,single-audio,40,858956,0.0-7.0-1.9,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
164,njslj5dt2c6wtt9,1,201,NULL,button-response,41,859158,0.0-7.0-2.9,Array,0,1,test,NULL,NULL
165,njslj5dt2c6wtt9,1,-1000,-1,single-audio,42,861159,0.0-7.0-0.10,sound/Language1/CCsharpD.mp3,NULL,NULL,NULL,NULL,NULL
166,njslj5dt2c6wtt9,1,-1000,-1,single-audio,43,863161,0.0-7.0-1.10,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
167,njslj5dt2c6wtt9,1,332,NULL,button-response,44,863494,0.0-7.0-2.10,Array,1,1,test,NULL,NULL
168,njslj5dt2c6wtt9,1,-1000,-1,single-audio,45,865495,0.0-7.0-0.11,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
169,njslj5dt2c6wtt9,1,-1000,-1,single-audio,46,867496,0.0-7.0-1.11,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
170,njslj5dt2c6wtt9,1,327,NULL,button-response,47,867824,0.0-7.0-2.11,Array,1,1,test,NULL,NULL
171,njslj5dt2c6wtt9,1,-1000,-1,single-audio,48,869826,0.0-7.0-0.12,sound/Language2/FsharpGsharpE.mp3,NULL,NULL,NULL,NULL,NULL
172,njslj5dt2c6wtt9,1,-1000,-1,single-audio,49,871827,0.0-7.0-1.12,sound/Language1/ADB.mp3,NULL,NULL,NULL,NULL,NULL
173,njslj5dt2c6wtt9,1,1000,NULL,button-response,50,872828,0.0-7.0-2.12,Array,1,0,test,NULL,NULL
174,njslj5dt2c6wtt9,1,-1000,-1,single-audio,51,874829,0.0-7.0-0.13,sound/Language1/GGsharpA.mp3,NULL,NULL,NULL,NULL,NULL
175,njslj5dt2c6wtt9,1,-1000,-1,single-audio,52,876830,0.0-7.0-1.13,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
176,njslj5dt2c6wtt9,1,804,NULL,button-response,53,877635,0.0-7.0-2.13,Array,1,1,test,NULL,NULL
177,njslj5dt2c6wtt9,1,-1000,-1,single-audio,54,879636,0.0-7.0-0.14,sound/Language2/CsharpFD.mp3,NULL,NULL,NULL,NULL,NULL
178,njslj5dt2c6wtt9,1,-1000,-1,single-audio,55,881636,0.0-7.0-1.14,sound/Language1/DsharpED.mp3,NULL,NULL,NULL,NULL,NULL
179,njslj5dt2c6wtt9,1,427,NULL,button-response,56,882065,0.0-7.0-2.14,Array,0,1,test,NULL,NULL
180,njslj5dt2c6wtt9,1,-1000,-1,single-audio,57,884067,0.0-7.0-0.15,sound/Language2/GsharpBA.mp3,NULL,NULL,NULL,NULL,NULL
181,njslj5dt2c6wtt9,1,-1000,-1,single-audio,58,886068,0.0-7.0-1.15,sound/Language1/FCFsharp.mp3,NULL,NULL,NULL,NULL,NULL
182,njslj5dt2c6wtt9,1,402,NULL,button-response,59,886470,0.0-7.0-2.15,Array,0,1,test,NULL,NULL
183,njslj5dt2c6wtt9,1,-1000,-1,single-audio,60,888471,0.0-7.0-0.16,sound/Language1/DFE.mp3,NULL,NULL,NULL,NULL,NULL
